0.48853349685668945,6,12
0.4353601932525635,8,13
0.8583354949951172,6,11
0.40277910232543945,16,10
0.3963286876678467,12,13
0.43479037284851074,10,10
0.3826594352722168,6,11
0.48616576194763184,8,11
5.202564716339111,8,13
3.8243589401245117,8,12
6,12
0.4289562702178955,6,10
0.4704563617706299,6,10
0.38372135162353516,8,12
0.35797715187072754,10,12
3.8709864616394043,8,10
0.39173388481140137,8,13
0.45639920234680176,4,11
0.4283120632171631,6,12
0.9856669902801514,6,10
0.41193318367004395,10,11
0.3658447265625,8,12
0.41980457305908203,6,12
1.0869364738464355,6,10
8,13
0.4053211212158203,10,12
0.44436025619506836,8,10
1.2205548286437988,12,12
0.3907299041748047,8,12
0.6485180854797363,4,12
0.4165339469909668,8,13
0.4253990650177002,8,10
6,10
0.3546943664550781,10,10
0.38690686225891113,10,12
0.5944857597351074,4,12
0.4303867816925049,10,13
0.37599658966064453,6,13
0.3984496593475342,6,10
0.4302530288696289,4,11
0.38716554641723633,4,13
0.885805606842041,8,12
0.39864110946655273,4,11
0.36041951179504395,8,11
0.5824580192565918,6,13
0.42465710639953613,12,12
0.9552106857299805,10,12
0.4062063694000244,6,13
10.483373880386353,6,13
6,11
0.9398255348205566,8,11
0.393296480178833,10,10
0.3673701286315918,10,10
0.4586513042449951,8,12
1.9662823677062988,6,10
0.6142692565917969,10,10
0.34240293502807617,8,13
0.4160573482513428,8,11
0.41146302223205566,8,10
0.46266818046569824,8,13
1.1360573768615723,10,11
0.3859434127807617,10,12
0.3865065574645996,4,12
0.3819711208343506,8,12
1.3534467220306396,8,11
0.3990607261657715,6,10
0.3419358730316162,8,10
0.6984975337982178,8,13
0.7730340957641602,6,10
0.3718833923339844,8,12
0.5754044055938721,8,13
0.42551350593566895,10,11
0.3838210105895996,10,13
0.33732175827026367,2,13
0.3479161262512207,6,13
0.4135732650756836,12,10
0.35709238052368164,10,11
0.3764371871948242,10,12
0.7569310665130615,6,11
0.41081976890563965,8,10
0.38121652603149414,8,10
0.37607908248901367,10,10
0.3538327217102051,6,11
0.8482754230499268,8,12
0.3655266761779785,6,13
0.8535783290863037,12,10
0.3919868469238281,10,10
0.7049703598022461,6,11
0.36335277557373047,8,12
7.483021974563599,12,10
0.38103580474853516,8,12
2.9790804386138916,6,12
0.4971048831939697,12,12
0.6775407791137695,6,12
0.34906959533691406,8,13
2.773496389389038,8,10
0.36455678939819336,10,11
0.42360973358154297,8,10
1.6809134483337402,10,12
0.3255007266998291,8,10
0.38591742515563965,12,10
0.4301135540008545,8,11
0.41683006286621094,4,11
0.4181485176086426,4,12
0.392301082611084,6,11
0.3953437805175781,10,11
0.3805856704711914,8,13
0.725304365158081,8,10
2.4989542961120605,14,12
7.484900712966919,6,11
1.6692028045654297,10,12
8,11
0.3908548355102539,14,10
0.35076189041137695,6,10
0.36145615577697754,10,12
0.40268635749816895,10,13
0.42206788063049316,8,12
0.34331178665161133,8,13
0.3624262809753418,6,12
0.39646100997924805,12,12
0.677661657333374,6,11
0.3625826835632324,8,10
0.36414408683776855,10,10
0.3547358512878418,4,12
0.37903547286987305,10,11
0.36933469772338867,10,12
0.39400744438171387,8,13
0.369873046875,10,12
0.350278377532959,10,12
0.37154722213745117,8,10
0.33973217010498047,8,12
0.4332907199859619,10,12
8,11
0.45116615295410156,6,11
0.5369291305541992,4,10
0.3514978885650635,4,13
0.3210573196411133,12,10
0.39631128311157227,10,13
0.33433008193969727,2,13
0.39816808700561523,12,11
0.36530113220214844,8,11
0.4332294464111328,14,12
4,12
1.975602388381958,10,12
21.627553701400757,10,10
0.7758357524871826,16,12
0.47524499893188477,10,13
0.700568675994873,6,13
0.4090874195098877,6,12
1.5290722846984863,12,13
1.0318663120269775,6,12
1.8544032573699951,10,10
0.3912181854248047,10,11
0.40982818603515625,2,10
2.685354709625244,8,11
0.40246105194091797,14,10
0.3979606628417969,10,10
0.3980543613433838,8,13
0.4421679973602295,8,12
0.42807912826538086,10,13
0.3724789619445801,4,11
0.4944329261779785,2,12
0.368772029876709,10,13
0.5990293025970459,10,10
0.3542897701263428,4,13
0.3592100143432617,8,13
0.39191627502441406,6,11
0.7313270568847656,12,10
0.5005342960357666,8,11
10,10
0.3162689208984375,8,11
0.4123866558074951,4,12
0.5502533912658691,8,13
0.5848586559295654,6,12
0.39523911476135254,10,10
0.4580223560333252,12,10
0.4199662208557129,10,13
0.37180185317993164,6,10
1.0530400276184082,12,12
6.662848949432373,4,11
1.4116017818450928,8,13
0.36386966705322266,2,11
0.3424532413482666,6,11
2,12
0.3325834274291992,10,11
0.3875436782836914,8,13
0.43001651763916016,14,12
0.7418508529663086,8,13
0.36518263816833496,10,13
0.40658092498779297,10,12
1.074573040008545,10,13
6,13
6,11
0.3269336223602295,8,13
0.42496180534362793,8,10
4.332788467407227,12,13
0.44059157371520996,8,10
0.40485405921936035,4,11
0.4993011951446533,12,13
2.4662952423095703,8,12
0.38307976722717285,8,12
0.7382545471191406,4,13
8,11
0.3747279644012451,8,10
2,12
0.4510617256164551,10,10
0.3765261173248291,10,10
0.3676598072052002,6,11
0.5411014556884766,12,11
0.35415124893188477,10,13
0.3681652545928955,10,11
0.5180034637451172,4,11
0.45530176162719727,6,12
0.5917158126831055,6,10
2.365232467651367,8,11
0.43602752685546875,6,12
0.3729376792907715,10,10
0.7431321144104004,10,13
0.39531946182250977,8,13
0.42679476737976074,6,13
0.3860139846801758,10,10
0.3707742691040039,12,10
0.46262574195861816,6,10
1.2000327110290527,8,12
0.4469912052154541,8,11
0.4182908535003662,10,13
0.3754909038543701,6,12
0.39902782440185547,10,13
0.44409608840942383,8,11
1.427964448928833,6,10
5.118745565414429,6,13
0.5783350467681885,10,13
8,13
0.42020344734191895,8,12
0.6019155979156494,6,13
0.39333367347717285,10,13
0.5235650539398193,6,12
0.39740848541259766,10,12
0.3575267791748047,2,13
0.44187498092651367,10,11
0.42159128189086914,10,10
0.8337886333465576,6,13
5.20795202255249,10,13
0.4205780029296875,10,13
4.281450271606445,4,11
0.3923671245574951,2,13
0.37299156188964844,10,11
21.989316940307617,12,12
0.4526493549346924,12,13
13.887232303619385,8,11
0.3821077346801758,2,11
24.171849250793457,10,11
18.233724117279053,8,10
0.5439774990081787,8,11
2,12
8.094624757766724,4,10
0.4038856029510498,10,13
4,10
0.474804162979126,10,10
0.36418819427490234,8,10
0.421262264251709,14,12
0.43796229362487793,6,12
0.5340924263000488,8,10
3.501588821411133,4,13
0.5157723426818848,6,10
0.42910313606262207,6,10
0.9864852428436279,8,12
0.45515012741088867,10,11
6,13
0.39194822311401367,12,10
0.45590853691101074,4,13
18.039266109466553,8,12
0.37769246101379395,6,13
10.568500995635986,4,12
0.4029123783111572,10,10
0.6117582321166992,10,10
1.0998623371124268,10,12
6,13
1.2800226211547852,6,12
6,10
15.12004280090332,8,10
0.48189592361450195,8,10
8,13
0.3745114803314209,6,12
0.44388604164123535,8,12
5.037749290466309,4,11
0.6177396774291992,10,12
0.3717985153198242,10,13
5.353959321975708,12,12
0.38862061500549316,10,11
0.38994789123535156,8,10
0.4910924434661865,10,10
0.3770601749420166,4,13
0.7910687923431396,6,13
0.35474324226379395,10,11
0.42293691635131836,16,12
0.5990891456604004,6,10
0.4100947380065918,6,12
1.2200727462768555,8,10
0.3840491771697998,8,12
0.425386905670166,10,10
12.27390170097351,8,11
0.39088869094848633,2,13
0.3308727741241455,10,11
0.41692018508911133,10,12
0.7540876865386963,6,13
6.753094911575317,8,12
8,13
0.48395538330078125,10,11
17.975522994995117,6,12
28.124048709869385,12,12
1.0306980609893799,8,12
0.35863327980041504,6,11
0.45946455001831055,10,11
1.0215809345245361,6,12
8,12
0.41010046005249023,8,12
4,12
0.45797228813171387,8,13
0.37381577491760254,10,12
0.3642113208770752,10,13
